,S,E,E_delta,I,I_delta,R,E+I
2021-01-02,784197.011466168,1.920070930443758e-17,6.940440511037913e-18,5.338421916775772e-16,1.1312236484108545e-17,59677630.98853385,5.530429009820148e-16
2021-01-03,784197.011466168,1.5639713872300245e-17,5.653254888623697e-18,4.348349323152013e-16,9.214250320761033e-18,59677630.98853385,4.504746461875016e-16
2021-01-04,784197.011466168,1.2739146566366156e-17,4.604792849232038e-18,3.541897236847936e-16,7.505360155166126e-18,59677630.98853385,3.6692887025115974e-16
2021-01-05,784197.011466168,1.0376523289648271e-17,3.750780320733197e-18,2.885011093657363e-16,6.113403597451082e-18,59677630.98853385,2.9887763265538456e-16
2021-01-06,784197.011466168,8.452076049182822e-18,3.055154373935772e-18,2.349952145402517e-16,4.97960161440122e-18,59677630.98853385,2.4344729058943454e-16
2021-01-07,784197.011466168,6.884539989654993e-18,2.4885403703819925e-18,1.914126118205403e-16,4.056076429909821e-18,59677630.98853385,1.982971518101953e-16
2021-01-08,784197.011466168,5.607721770764389e-18,2.0270115408417444e-18,1.5591291097413001e-16,3.3038297597323486e-18,59677630.98853385,1.615206327448944e-16
2021-01-09,784197.011466168,4.5677043790228285e-18,1.6510786144389225e-18,1.2699704359719955e-16,2.6910960061804824e-18,59677630.98853385,1.3156474797622238e-16
2021-01-10,784197.011466168,3.72057033979779e-18,1.3448668328378227e-18,1.0344396100144071e-16,2.1920008720628614e-18,59677630.98853385,1.071645313412385e-16
2021-01-11,784197.011466168,3.0305471862310858e-18,1.0954455967451716e-18,8.425907221594212e-17,1.7854687503118756e-18,59677630.98853385,8.72896194021732e-17
2021-01-12,784197.011466168,2.4684968725715065e-18,8.922824372850697e-19,6.863224476286701e-17,1.4543327509446492e-18,59677630.98853385,7.110074163543852e-17
