,S,E,E_delta,I,I_delta,R,E+I
2020-08-31,1335732231.8227458,12621924.184361909,5743049.298354327,9597284.259165939,5142788.7931527225,81372333.73372665,22219208.443527848
2020-09-01,1329716997.5952544,13237582.115613628,6015234.227491421,10085247.262634303,5399576.296239701,86283947.02649799,23322829.37824793
2020-09-02,1323424391.4557776,13867237.537991917,6292606.139476691,10586859.294913419,5662950.717098403,91445285.71131727,24454096.832905337
2020-09-03,1316850068.1930745,14509247.627935229,6574323.262703184,11101123.211506367,5932313.172759872,96863334.96748419,25610370.839441597
2020-09-04,1309990638.1308827,15161716.816036515,6859430.062191798,11626849.388577953,6206960.874090513,102544569.66450311,26788566.204614468
2020-09-05,1302843782.3616056,15822489.67637023,7146855.769277154,12162646.105315529,6486082.90894344,108494855.85670897,27985135.78168576
2020-09-06,1295408367.6910572,16489147.146659467,7435414.670548492,12706911.806420948,6768757.200259253,114719347.35586281,29196058.953080416
2020-09-07,1287684559.2780626,17159006.670575745,7723808.41299464,13257829.70744831,7053948.88907836,121222378.34391381,30416836.378024057
2020-09-08,1279673928.7129045,17829126.840317905,8010630.565158039,13813365.22184916,7340510.395415882,128007353.22492884,31642492.062167063
2020-09-09,1271379555.0682561,18496317.080639817,8294373.644648344,14371266.690846542,7627183.404326433,135076635.1602579,32867583.771486357
2020-09-10,1262806116.288785,19157152.85144347,8573438.779471243,14929069.882544016,7912603.008667591,142431434.97722802,34086222.73398749
2020-09-11,1253959968.1751025,19807996.75245662,8846148.113682553,15484106.692089956,8195304.212669402,150071702.38035148,35292103.44454658
2020-09-12,1244849208.1781447,20445025.789037414,9110759.99695772,16033518.417791214,8473730.960376924,157996021.61502716,36478544.206828624
2020-09-13,1235483721.2644572,21064264.902942427,9365486.913687432,16574273.90702689,8746247.799782418,166201513.9255739,37638538.80996932
2020-09-14,1225875205.2524087,21661626.687923163,9608516.012048513,17103192.759849213,9011154.227067776,174683749.29981935,38764819.447772376
2020-09-15,1216037173.2623441,22232957.0013118,9838031.990064587,17616973.64772211,9266701.676675951,183436670.0886224,39849930.64903391
2020-09-16,1205984931.2744393,22774085.95556881,10052241.98790487,18112227.651883014,9511113.033647863,192452529.11810935,40886313.60745183
2020-09-17,1195735529.2459805,23280883.536555845,10249402.028458728,18585516.35394191,9742604.447471691,201721844.86352214,41866399.89049776
2020-09-18,1185307684.7987685,23749318.858553078,10427844.447212087,19033394.225942288,9959409.125214854,211233376.11673662,42782713.084495366
2020-09-19,1174721679.135015,24175521.841875114,10586005.663753409,19452454.67531884,10159802.680431375,220974118.34779143,43627976.51719396
2020-09-20,1163999225.5579638,24555845.900485273,10722453.57705119,19839378.910652917,10342129.51844103,230929323.6308984,44395224.81113819
2020-09-21,1153163311.7371593,24886930.067610666,10835913.820804551,20190986.616693463,10504829.65367916,241082545.578537,45077916.68430413
2020-09-22,1142238017.6385157,25165758.8796273,10925294.098643538,20504287.272293977,10646465.286626905,251415710.20956337,45670046.15192127
2020-09-23,1131248311.803147,25389718.293251894,10989705.83536868,20776530.82324225,10765746.421744086,261909213.0803592,46166249.11649415
2020-09-24,1120219829.3715358,25556645.936386395,11028482.43161124,21005256.343204807,10861554.78847674,272542042.3488734,46561902.2795912
2020-09-25,1109178635.8765283,25664874.093155377,11041193.495007453,21188337.288384758,10932965.338238474,283291926.7419319,46853211.381540135
2020-09-26,1098150981.3378437,25713263.99871272,11027654.538684586,21324021.98086769,10979264.633127246,294135506.68257624,47037285.97958041
2020-09-27,1087163049.55506,25701230.2644779,10987931.782783683,21410968.044851877,10999965.517018503,305048526.1356106,47112198.30932978
2020-09-28,1076240707.694953,25628754.560064033,10922341.86010702,21448269.668364674,10994817.56452089,316006042.0766187,47077024.22842871
2020-09-29,1065409261.2905543,25496388.030447423,10831446.404398637,21435476.766257755,10963812.934015244,326982647.9127408,46931864.79670518
2020-09-30,1054693219.6106942,25305242.30860362,10716041.679860061,21372605.370183297,10907187.401703866,337952706.71051913,46677847.67878692
2020-10-01,1044116076.0271167,25056969.375305973,10577143.58357757,21260138.856544707,10825416.516875213,348890589.74103296,46317108.23185068
2020-10-02,1033700107.5177866,24753730.898578007,10415968.509330006,21099019.93017167,10719206.986057973,359770915.65346396,45852750.82874967
2020-10-03,1023466196.8241576,24398158.03556694,10233910.693629004,20890633.5941381,10589483.556640072,370568785.5461376,45288791.62970504
2020-10-04,1013433680.0577364,23993302.981614023,10032516.766421191,20636781.638641544,10437371.820374109,381260009.32200825,44630084.62025557
2020-10-05,1003620221.7623123,23542583.790650353,9813458.29542407,20339649.458748747,10264177.486387739,391821318.98828876,43882233.249399096
2020-10-06,994041718.6195744,23049724.157676935,9578503.142737877,20001766.24838964,10071362.775711294,402230564.97435915,43051490.406066574
2020-10-07,984712232.1738331,22518689.942800105,9329486.44574128,19625959.805257533,9860520.660618111,412466892.0781094,42144649.74805763
2020-10-08,975643950.1797186,21953624.22689101,9068281.994114546,19215307.31065702,9633347.710023642,422510892.28273356,41168931.537548035
2020-10-09,966847175.4739681,21358782.625918455,8796774.705750419,18773083.51604373,9391616.306722973,432344732.3840698,40131866.141962186
2020-10-10,958330340.6616989,20738470.462900564,8516834.81226922,18302707.774094984,9137146.975287111,441952255.10130566,39041178.23699555
2020-10-11,950100046.4051013,20096983.214861784,8230294.256597637,17807691.300324254,8871781.504636416,451319053.0797128,37904674.51518604
2020-10-12,942161120.717519,19438551.430804193,7938925.687582202,17291585.94827956,8597357.471639792,460432515.9033973,36730137.37908375
2020-10-13,934516696.4009272,18767291.070011534,7644424.3165918,16757935.636387704,8315684.6773844585,469281850.8926736,35525226.70639924
2020-10-14,927168303.6164014,18087159.952308845,7348392.784525791,16210231.388191322,8028523.90222848,477858079.04309845,34297391.34050017
2020-10-15,920115974.5368108,17401920.75639182,7052329.079590733,15651870.751402907,7737568.275507758,486154007.9553946,33053791.507794727
2020-10-16,913358357.0863504,16715110.760387842,6757617.450460292,15086122.156044863,7444427.446464269,494164183.99721694,31801232.916432705
2020-10-17,906892834.907784,16030018.299497541,6465522.178566441,14516094.568276212,7150614.639456742,501884826.22444236,30546112.867773753
2020-10-18,900715650.899127,15349665.725460183,6177184.008656931,13944712.60324923,6857536.582694289,509313744.7721636,29294378.328709412
2020-10-19,894822031.9104416,14676798.495737942,5893618.988685337,13374697.084659472,6566486.218407578,516450246.509161,28051495.580397412
