,S,E,E_delta,I,I_delta,R,E+I
2020-04-08,193854392.20800886,2278201.641805197,2174429.534484498,3527961.393250765,1373749.8823532397,339444.7569351661,5806163.035055961
2020-04-09,190520182.3869535,3494216.7698005056,3334209.8210553476,5458454.243970667,2118194.693060039,527146.5992753027,8952671.013771173
2020-04-10,185450227.20992315,5315367.590633458,5069955.177030366,8416846.715309393,3248804.356197413,817558.4841339891,13732214.305942852
2020-04-11,177840479.7412369,7983066.376911709,7609747.468686251,12911085.04520603,4942048.682408,1265368.8366453513,20894151.42211774
2020-04-12,166646440.62583822,11754720.869445518,11194039.115398686,19646547.624583825,7422384.622864878,1952290.8801324363,31401268.494029343
2020-04-13,150684865.56871715,16787154.75347343,15961575.057121057,29530412.85111689,10929141.173093146,2997566.826692519,46317567.60459032
2020-04-14,128991216.48496072,22872676.1553407,21693649.08375643,43567402.90439609,15608127.68188916,4568704.455302476,66440079.05973679
2020-04-15,101593443.20249932,29004210.155341655,27397773.2824614,62515679.805869415,21266239.282460447,6886666.836289592,91519889.96121107
2020-04-16,70630082.29887298,33000439.221260346,30963360.903626345,86156724.14807433,26967131.837707654,10212754.331792325,119157163.36933467
2020-04-17,40963170.03716484,31984661.2660763,29666912.261708137,112255527.51078431,30682690.216892183,14796641.185974523,144240188.77686062
2020-04-18,18545279.18534588,24664297.825600747,22417890.851818956,136021332.85084608,29738254.29229451,20769090.13820727,160685630.67644683
2020-04-19,6247297.0207149815,14030251.585211745,12297982.1646309,151716475.1543037,22932028.4050199,28005976.239769556,165746726.73951545
2020-04-20,1626484.421882825,5606211.654421376,4620812.5988321565,156689396.41101214,13044852.529622525,36077907.51268364,162295608.06543353
2020-04-21,384022.8288104802,1636207.6093963077,1242461.5930723448,153565351.21376538,5212465.638097413,44414418.348027825,155201558.8231617
2020-04-22,96518.9310990547,402421.11236397247,287503.8977114255,146916342.63710397,1521290.3947437608,52584717.319433,147318763.74946794
2020-04-23,27387.416946244935,97395.11168448842,69131.51415280976,139473955.3803254,374157.5148322938,60401262.09104385,139571350.4920099
2020-04-24,8764.931310191052,25462.92256549993,18622.485636053883,132143930.44402339,90554.67475504238,67821841.70210092,132169393.36658889
2020-04-25,3118.303091639077,7434.988156090927,5646.628218551975,125137012.42537731,23674.56262796098,74852434.28337497,125144447.4135334
2020-04-26,1215.9218077857226,2424.569375979321,1902.3812838533545,118486129.0766175,6912.800063964961,81510230.43219873,118488553.64599347
2020-04-27,513.5507361162829,872.6579948076403,702.3710716694397,112184441.1555136,2254.2824528411206,87814172.63575548,112185313.8135084
2020-04-28,232.67809246203853,342.16280361418444,280.87264365424437,106216585.65327655,811.3678348477002,93782839.50582738,106216927.81608017
