,S,E,E_delta,I,I_delta,R,E+I
2020-08-06,1282615.9239569458,0.028655739889988173,0.010530495086418894,0.5499286629038421,0.01672369986380047,59179211.497458585,0.5785844027938303
2020-08-07,1282615.915297885,0.023563164914690866,0.00865906077348955,0.45219770876878695,0.013751635748786857,59179211.608941175,0.4757608736834778
2020-08-08,1282615.9081776752,0.019375620516169652,0.007120209728205573,0.3718350788735437,0.011307754126726785,59179211.70061156,0.39121069938971337
2020-08-09,1282615.9023228385,0.01593226853260833,0.005854836678396016,0.30575414948117696,0.009298188661957339,59179211.77599068,0.3216864180137853
2020-08-10,1282615.8975084983,0.013100854275514964,0.004814340288188384,0.2514168383104367,0.00764575454528175,59179211.83797374,0.26451769258595165
2020-08-11,1282615.893549742,0.010772626795449039,0.003958756443101346,0.2067361201188379,0.006286983923167271,59179211.888941444,0.21750874691428695
2020-08-12,1282615.8902945186,0.00885816189704366,0.0032552232798570935,0.16999586679362383,0.005169688178262472,59179211.930851385,0.1788540286906675
2020-08-13,1282615.8876177995,0.007283927470349781,0.0026767190046110647,0.13978493311464446,0.004250953431304944,59179211.96531327,0.14706886058499424
2020-08-14,1282615.8854167755,0.005989459217069054,0.0022010240207759944,0.11494295651033311,0.0034954922740567215,59179211.99365074,0.12093241572740217
2020-08-15,1282615.883606908,0.004925038294806885,0.0018098675030778664,0.09451578904680566,0.0028742884253400353,59179212.016952194,0.09944082734161254
2020-08-16,1282615.8821186824,0.004049781680556952,0.0014882256388351947,0.07771884985138158,0.002363482253085128,59179212.036112614,0.08176863153193853
2020-08-17,1282615.8808949378,0.003330071906678724,0.0012237445828032626,0.0639069903852219,0.0019434543566814906,59179212.051867925,0.06723706229190063
2020-08-18,1282615.879888672,0.0027382658575133465,0.0010062659620170514,0.052549715129713334,0.0015980720111824288,59179212.06482327,0.05528798098722668
2020-08-19,1282615.879061235,0.0022516330331580933,0.0008274367058828849,0.04321080594561425,0.001314069530238138,59179212.07547625,0.04546243897877234
2020-08-20,1282615.878380847,0.0018514825004672184,0.0006803882155947483,0.035531567503258116,0.0010805387482856232,59179212.084236026,0.037383050003725334
2020-08-21,1282615.8778213745,0.0015224449985863794,0.0005594725501863871,0.029217050262695568,0.0008885100520672261,59179212.09143905,0.030739495261281946
2020-08-22,1282615.877361329,0.0012518826256172266,0.00046004549646635014,0.024024721846445548,0.0007306078694355028,59179212.09736199,0.025276604472062775
2020-08-23,1282615.876983041,0.0010294034332377646,0.000378288190832925,0.01975515168707927,0.0006007673832123869,59179212.10223233,0.020784555120317034
2020-08-24,1282615.8766719806,0.0008464622854846926,0.0003110604416940121,0.016244351159112734,0.0004940015894470841,59179212.10623713,0.017090813444597428
2020-08-25,1282615.8764162005,0.000696032651199832,0.0002557801187963371,0.013357474989671042,0.00040620975308119776,59179212.10953022,0.014053507640870874
2020-08-26,1282615.8762058765,0.0005723367241135996,0.00021032397696470618,0.010983642027326554,0.00033401990405093856,59179212.11223807,0.011555978751440155
2020-08-27,1282615.8760329303,0.0004706235048278606,0.0001729461050199642,0.009031676441598272,0.0002746593243057032,59179212.1144647,0.009502299946426132
2020-08-28,1282615.8758907195,0.00038698632111512096,0.00014221086760459253,0.007426605778139839,0.00022584805131733218,59179212.11629562,0.00781359209925496
2020-08-29,1282615.8757737817,0.0003182127777257423,0.00011693776429866737,0.006106781364482689,0.00018571130768804602,59179212.11780116,0.0064249941422084315
2020-08-30,1282615.8756776256,0.000261661372470268,9.615608813655518e-05,0.005021510464873672,0.00015270749339202946,59179212.11903914,0.00528317183734394
2020-08-31,1282615.875598558,0.0002151600395609996,7.906764201697126e-05,0.004129109238361588,0.00012556897492623967,59179212.12005711,0.004344269277922587
2020-09-01,1282615.875533542,0.00017692272339453848,6.501608099224189e-05,0.003395301716791023,0.00010325339715870299,59179212.12089417,0.0035722244401855618
2020-09-02,1282615.8754800803,0.00014548077848282887,5.3461702914012886e-05,0.0027919033095352777,8.49036478257225e-05,59179212.12158247,0.0029373840880181066
2020-09-03,1282615.8754361195,0.00011962656069333461,4.3960719176931325e-05,0.0022957382701012264,6.981493696642558e-05,59179212.122148454,0.002415364830794561
2020-09-04,1282615.8753999714,9.836704321131834e-05,3.614820937656109e-05,0.001887749545909411,5.740772685857737e-05,59179212.12261385,0.001986116589120729
2020-09-05,1282615.8753702473,8.088567567372644e-05,2.9724105192143474e-05,0.00155226682173964,4.7205472729735375e-05,59179212.12299654,0.0016331524974133663
2020-09-06,1282615.8753458057,6.651102153368114e-05,2.4441665153396445e-05,0.0012764046433448206,3.881631929344174e-05,59179212.123311214,0.0013429156648785017
2020-09-07,1282615.8753257077,5.469096905759605e-05,2.0097997622159274e-05,0.0010495675039454708,3.191805009824437e-05,59179212.12356997,0.001104258473003067
2020-09-08,1282615.8753091814,4.497152543290527e-05,1.652626798895355e-05,0.0008630428846221729,2.624571161364433e-05,59179212.12378275,0.0009080144100550782
2020-09-09,1282615.875295592,3.697937949570771e-05,1.3589290773033294e-05,0.0007096666178178204,2.1581436710230853e-05,59179212.1239577,0.0007466459973135281
2020-09-10,1282615.8752844178,3.040756333541136e-05,1.1174260506835896e-05,0.0005835477209978896,1.7746076667132247e-05,59179212.124101564,0.000613955284333301
2020-09-11,1282615.8752752293,2.5003662057292138e-05,9.18841902497088e-06,0.00047984213168823114,1.4592320303090104e-05,59179212.124219865,0.0005048457937455233
2020-09-12,1282615.8752676737,2.0560118855308275e-05,7.555492743962043e-06,0.0003945666533480554,1.1999035945945906e-05,59179212.12431714,0.0004151267722033637
2020-09-13,1282615.875261461,1.6906263025648764e-05,6.212763093300034e-06,0.0003244459659815577,9.866618922959546e-06,59179212.12439713,0.00034135222900720643
2020-09-14,1282615.8752563521,1.3901754727403462e-05,5.108657576879515e-06,0.0002667868253651522,8.113165875124817e-06,59179212.1244629,0.00028068858009255566
2020-09-15,1282615.8752521514,1.1431194712153583e-05,4.200768940629578e-06,0.0002193746190465737,6.671328955879458e-06,59179212.12451699,0.00023080581375872728
2020-09-16,1282615.8752486971,9.399691989219831e-06,3.454226365147365e-06,0.00018038830596657894,5.4857290880811164e-06,59179212.12456146,0.00018978799795579877
