,location,population,total_cases,relative_day,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,target
2412,Malta,441539.0,443,13,8,6,9,6,13,10,4,1,4,12,1
2413,Malta,441539.0,444,14,6,9,6,13,10,4,1,4,12,1,1
2414,Malta,441539.0,445,15,9,6,13,10,4,1,4,12,1,1,2
2415,Malta,441539.0,447,16,6,13,10,4,1,4,12,1,1,2,1
2416,Malta,441539.0,448,17,13,10,4,1,4,12,1,1,2,1,0
2417,Malta,441539.0,448,18,10,4,1,4,12,1,1,2,1,0,2
2418,Malta,441539.0,450,19,4,1,4,12,1,1,2,1,0,2,0
2419,Malta,441539.0,450,20,1,4,12,1,1,2,1,0,2,0,13
2420,Malta,441539.0,463,21,4,12,1,1,2,1,0,2,0,13,2
2421,Malta,441539.0,465,22,12,1,1,2,1,0,2,0,13,2,2
2422,Malta,441539.0,467,23,1,1,2,1,0,2,0,13,2,2,0
2423,Mauritius,1271767.0,196,9,33,13,8,8,18,15,11,15,17,10,31
2424,Mauritius,1271767.0,227,10,13,8,8,18,15,11,15,17,10,31,17
2425,Mauritius,1271767.0,244,11,8,8,18,15,11,15,17,10,31,17,24
2426,Mauritius,1271767.0,268,12,8,18,15,11,15,17,10,31,17,24,5
2427,Mauritius,1271767.0,273,13,18,15,11,15,17,10,31,17,24,5,41
2428,Mauritius,1271767.0,314,14,15,11,15,17,10,31,17,24,5,41,4
2429,Mauritius,1271767.0,318,15,11,15,17,10,31,17,24,5,41,4,1
2430,Mauritius,1271767.0,319,16,15,17,10,31,17,24,5,41,4,1,5
2431,Mauritius,1271767.0,324,17,17,10,31,17,24,5,41,4,1,5,0
2432,Mauritius,1271767.0,324,18,10,31,17,24,5,41,4,1,5,0,0
2433,Mauritius,1271767.0,324,19,31,17,24,5,41,4,1,5,0,0,0
2434,Mauritius,1271767.0,324,20,17,24,5,41,4,1,5,0,0,0,0
2435,Mauritius,1271767.0,324,21,24,5,41,4,1,5,0,0,0,0,0
2436,Mauritius,1271767.0,324,22,5,41,4,1,5,0,0,0,0,0,1
2437,Mauritius,1271767.0,325,23,41,4,1,5,0,0,0,0,0,1,3
2438,Mauritius,1271767.0,328,24,4,1,5,0,0,0,0,0,1,3,0
2439,Mauritius,1271767.0,328,25,1,5,0,0,0,0,0,1,3,0,0
2440,Mauritius,1271767.0,328,26,5,0,0,0,0,0,1,3,0,0,1
2441,Mauritius,1271767.0,329,27,0,0,0,0,0,1,3,0,0,1,2
2442,Mauritius,1271767.0,331,28,0,0,0,0,1,3,0,0,1,2,0
2443,Mauritius,1271767.0,331,29,0,0,0,1,3,0,0,1,2,0,0
2444,Mauritius,1271767.0,331,30,0,0,1,3,0,0,1,2,0,0,1
2445,Mauritius,1271767.0,332,31,0,1,3,0,0,1,2,0,0,1,2
2446,Mauritius,1271767.0,334,32,1,3,0,0,1,2,0,0,1,2,0
2447,Mauritius,1271767.0,334,33,3,0,0,1,2,0,0,1,2,0,0
2448,Mauritius,1271767.0,334,34,0,0,1,2,0,0,1,2,0,0,0
2449,Mauritius,1271767.0,334,35,0,1,2,0,0,1,2,0,0,0,0
2450,Mauritius,1271767.0,334,36,1,2,0,0,1,2,0,0,0,0,0
2451,Mexico,128932753.0,993,9,39,48,65,51,38,70,110,132,131,145,101
2452,Mexico,128932753.0,1094,10,48,65,51,38,70,110,132,131,145,101,121
2453,Mexico,128932753.0,1215,11,65,51,38,70,110,132,131,145,101,121,163
2454,Mexico,128932753.0,1378,12,51,38,70,110,132,131,145,101,121,163,132
2455,Mexico,128932753.0,1510,13,38,70,110,132,131,145,101,121,163,132,178
2456,Mexico,128932753.0,1688,14,70,110,132,131,145,101,121,163,132,178,202
2457,Mexico,128932753.0,1890,15,110,132,131,145,101,121,163,132,178,202,253
2458,Mexico,128932753.0,2143,16,132,131,145,101,121,163,132,178,202,253,296
2459,Mexico,128932753.0,2439,17,131,145,101,121,163,132,178,202,253,296,346
2460,Mexico,128932753.0,2785,18,145,101,121,163,132,178,202,253,296,346,396
2461,Mexico,128932753.0,3181,19,101,121,163,132,178,202,253,296,346,396,260
2462,Mexico,128932753.0,3441,20,121,163,132,178,202,253,296,346,396,260,403
2463,Mexico,128932753.0,3844,21,163,132,178,202,253,296,346,396,260,403,375
2464,Mexico,128932753.0,4219,22,132,178,202,253,296,346,396,260,403,375,442
2465,Mexico,128932753.0,4661,23,178,202,253,296,346,396,260,403,375,442,353
2466,Mexico,128932753.0,5014,24,202,253,296,346,396,260,403,375,442,353,385
2467,Mexico,128932753.0,5399,25,253,296,346,396,260,403,375,442,353,385,448
2468,Mexico,128932753.0,5847,26,296,346,396,260,403,375,442,353,385,448,450
2469,Mexico,128932753.0,6297,27,346,396,260,403,375,442,353,385,448,450,578
2470,Mexico,128932753.0,6875,28,396,260,403,375,442,353,385,448,450,578,622
2471,Mexico,128932753.0,7497,29,260,403,375,442,353,385,448,450,578,622,764
2472,Mexico,128932753.0,8261,30,403,375,442,353,385,448,450,578,622,764,511
2473,Mexico,128932753.0,8772,31,375,442,353,385,448,450,578,622,764,511,729
2474,Mexico,128932753.0,9501,32,442,353,385,448,450,578,622,764,511,729,1043
2475,Mexico,128932753.0,10544,33,353,385,448,450,578,622,764,511,729,1043,1089
2476,Mexico,128932753.0,11633,34,385,448,450,578,622,764,511,729,1043,1089,1239
2477,Mexico,128932753.0,12872,35,448,450,578,622,764,511,729,1043,1089,1239,970
2478,Mexico,128932753.0,13842,36,450,578,622,764,511,729,1043,1089,1239,970,835
2479,Mexico,128932753.0,14677,37,578,622,764,511,729,1043,1089,1239,970,835,852
2480,Mexico,128932753.0,15529,38,622,764,511,729,1043,1089,1239,970,835,852,1223
2481,Mexico,128932753.0,16752,39,764,511,729,1043,1089,1239,970,835,852,1223,1047
2482,Mexico,128932753.0,17799,40,511,729,1043,1089,1239,970,835,852,1223,1047,1425
2483,Mexico,128932753.0,19224,41,729,1043,1089,1239,970,835,852,1223,1047,1425,1515
2484,Mexico,128932753.0,20739,42,1043,1089,1239,970,835,852,1223,1047,1425,1515,1349
2485,Moldova,4033963.0,263,9,17,14,14,15,16,24,28,22,32,32,35
2486,Moldova,4033963.0,298,10,14,14,15,16,24,28,22,32,32,35,55
2487,Moldova,4033963.0,353,11,14,15,16,24,28,22,32,32,35,55,70
2488,Moldova,4033963.0,423,12,15,16,24,28,22,32,32,35,55,70,82
2489,Moldova,4033963.0,505,13,16,24,28,22,32,32,35,55,70,82,86
2490,Moldova,4033963.0,591,14,24,28,22,32,32,35,55,70,82,86,161
2491,Moldova,4033963.0,752,15,28,22,32,32,35,55,70,82,86,161,112
2492,Moldova,4033963.0,864,16,22,32,32,35,55,70,82,86,161,112,101
2493,Moldova,4033963.0,965,17,32,32,35,55,70,82,86,161,112,101,91
2494,Moldova,4033963.0,1056,18,32,35,55,70,82,86,161,112,101,91,118
2495,Moldova,4033963.0,1174,19,35,55,70,82,86,161,112,101,91,118,115
2496,Moldova,4033963.0,1289,20,55,70,82,86,161,112,101,91,118,115,149
2497,Moldova,4033963.0,1438,21,70,82,86,161,112,101,91,118,115,149,122
2498,Moldova,4033963.0,1560,22,82,86,161,112,101,91,118,115,149,122,102
2499,Moldova,4033963.0,1662,23,86,161,112,101,91,118,115,149,122,102,50
2500,Moldova,4033963.0,1712,24,161,112,101,91,118,115,149,122,102,50,222
2501,Moldova,4033963.0,1934,25,112,101,91,118,115,149,122,102,50,222,115
2502,Moldova,4033963.0,2049,26,101,91,118,115,149,122,102,50,222,115,105
2503,Moldova,4033963.0,2154,27,91,118,115,149,122,102,50,222,115,105,110
2504,Moldova,4033963.0,2264,28,118,115,149,122,102,50,222,115,105,110,87
2505,Moldova,4033963.0,2351,29,115,149,122,102,50,222,115,105,110,87,121
2506,Moldova,4033963.0,2472,30,149,122,102,50,222,115,105,110,87,121,76
2507,Moldova,4033963.0,2548,31,122,102,50,222,115,105,110,87,121,76,66
2508,Moldova,4033963.0,2614,32,102,50,222,115,105,110,87,121,76,66,164
2509,Moldova,4033963.0,2778,33,50,222,115,105,110,87,121,76,66,164,148
2510,Moldova,4033963.0,2926,34,222,115,105,110,87,121,76,66,164,148,184
2511,Moldova,4033963.0,3110,35,115,105,110,87,121,76,66,164,148,184,194
2512,Moldova,4033963.0,3304,36,105,110,87,121,76,66,164,148,184,194,104
2513,Moldova,4033963.0,3408,37,110,87,121,76,66,164,148,184,194,104,73
2514,Moldova,4033963.0,3481,38,87,121,76,66,164,148,184,194,104,73,157
2515,Moldova,4033963.0,3638,39,121,76,66,164,148,184,194,104,73,157,133
2516,Moldova,4033963.0,3771,40,76,66,164,148,184,194,104,73,157,133,126
2517,Moldova,4033963.0,3897,41,66,164,148,184,194,104,73,157,133,126,83
2518,Moldova,4033963.0,3980,42,164,148,184,194,104,73,157,133,126,83,72
2519,Monaco,39244.0,93,9,2,7,4,2,2,3,6,2,1,0,0
2520,Monaco,39244.0,93,10,7,4,2,2,3,6,2,1,0,0,0
2521,Monaco,39244.0,93,11,4,2,2,3,6,2,1,0,0,0,0
2522,Monaco,39244.0,93,12,2,2,3,6,2,1,0,0,0,0,1
2523,Monaco,39244.0,94,13,2,3,6,2,1,0,0,0,0,1,0
2524,Monaco,39244.0,94,14,3,6,2,1,0,0,0,0,1,0,0
2525,Monaco,39244.0,94,15,6,2,1,0,0,0,0,1,0,0,0
2526,Monaco,39244.0,94,16,2,1,0,0,0,0,1,0,0,0,0
2527,Monaco,39244.0,94,17,1,0,0,0,0,1,0,0,0,0,0
2528,Monaco,39244.0,94,18,0,0,0,0,1,0,0,0,0,0,0
2529,Monaco,39244.0,94,19,0,0,0,1,0,0,0,0,0,0,0
2530,Monaco,39244.0,94,20,0,0,1,0,0,0,0,0,0,0,0
2531,Monaco,39244.0,94,21,0,1,0,0,0,0,0,0,0,0,0
2532,Monaco,39244.0,94,22,1,0,0,0,0,0,0,0,0,0,1
2533,Monaco,39244.0,95,23,0,0,0,0,0,0,0,0,0,1,0
2534,Monaco,39244.0,95,24,0,0,0,0,0,0,0,0,1,0,0
2535,Monaco,39244.0,95,25,0,0,0,0,0,0,0,1,0,0,0
2536,Monaco,39244.0,95,26,0,0,0,0,0,0,1,0,0,0,0
2537,Monaco,39244.0,95,27,0,0,0,0,0,1,0,0,0,0,0
2538,Montenegro,628062.0,201,9,14,8,9,1,6,18,14,21,30,27,13
2539,Montenegro,628062.0,214,10,8,9,1,6,18,14,21,30,27,13,19
2540,Montenegro,628062.0,233,11,9,1,6,18,14,21,30,27,13,19,8
2541,Montenegro,628062.0,241,12,1,6,18,14,21,30,27,13,19,8,8
2542,Montenegro,628062.0,249,13,6,18,14,21,30,27,13,19,8,8,3
2543,Montenegro,628062.0,252,14,18,14,21,30,27,13,19,8,8,3,5
2544,Montenegro,628062.0,257,15,14,21,30,27,13,19,8,8,3,5,6
2545,Montenegro,628062.0,263,16,21,30,27,13,19,8,8,3,5,6,9
2546,Montenegro,628062.0,272,17,30,27,13,19,8,8,3,5,6,9,2
2547,Montenegro,628062.0,274,18,27,13,19,8,8,3,5,6,9,2,9
2548,Montenegro,628062.0,283,19,13,19,8,8,3,5,6,9,2,9,5
2549,Montenegro,628062.0,288,20,19,8,8,3,5,6,9,2,9,5,15
2550,Montenegro,628062.0,303,21,8,8,3,5,6,9,2,9,5,15,0
2551,Montenegro,628062.0,303,22,8,3,5,6,9,2,9,5,15,0,4
2552,Montenegro,628062.0,307,23,3,5,6,9,2,9,5,15,0,4,1
2553,Montenegro,628062.0,308,24,5,6,9,2,9,5,15,0,4,1,4
2554,Montenegro,628062.0,312,25,6,9,2,9,5,15,0,4,1,4,1
2555,Montenegro,628062.0,313,26,9,2,9,5,15,0,4,1,4,1,2
2556,Montenegro,628062.0,315,27,2,9,5,15,0,4,1,4,1,2,4
2557,Montenegro,628062.0,319,28,9,5,15,0,4,1,4,1,2,4,0
2558,Montenegro,628062.0,319,29,5,15,0,4,1,4,1,2,4,0,1
