date,location,new_cases,new_deaths,total_cases,total_deaths,countriesAndTerritories,continent,population_year,population,total_cases_per_capita,total_deaths_per_capita,EN.ATM.CO2E.PC,NY.GDP.MKTP.CD,NY.GNP.PCAP.CD,SE.PRM.ENRR,SE.PRM.TENR,SP.DYN.LE00.IN,SP.POP.TOTL
2020-04-29,Curacao,0,0,16,1,Curaçao,North America,2020.0,164100.0,9.750152346130409e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-30,Curacao,0,0,16,1,Curaçao,North America,2020.0,164100.0,9.750152346130409e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-05-01,Curacao,0,0,16,1,Curaçao,North America,2020.0,164100.0,9.750152346130409e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-05-02,Curacao,0,0,16,1,Curaçao,North America,2020.0,164100.0,9.750152346130409e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-05-03,Curacao,0,0,16,1,Curaçao,North America,2020.0,164100.0,9.750152346130409e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-03-10,Cyprus,2,0,2,0,Cyprus,Europe,2020.0,875899.0,2.2833682878962073e-06,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-12,Cyprus,4,0,6,0,Cyprus,Europe,2020.0,875899.0,6.850104863688622e-06,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-14,Cyprus,8,0,14,0,Cyprus,Europe,2020.0,875899.0,1.598357801527345e-05,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-15,Cyprus,7,0,21,0,Cyprus,Europe,2020.0,875899.0,2.3975367022910175e-05,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-16,Cyprus,9,0,30,0,Cyprus,Europe,2020.0,875899.0,3.4250524318443106e-05,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-17,Cyprus,10,0,40,0,Cyprus,Europe,2020.0,875899.0,4.5667365757924146e-05,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-18,Cyprus,0,0,40,0,Cyprus,Europe,2020.0,875899.0,4.5667365757924146e-05,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-19,Cyprus,18,0,58,0,Cyprus,Europe,2020.0,875899.0,6.621768034899002e-05,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-20,Cyprus,0,0,58,0,Cyprus,Europe,2020.0,875899.0,6.621768034899002e-05,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-21,Cyprus,9,0,67,0,Cyprus,Europe,2020.0,875899.0,7.649283764452294e-05,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-22,Cyprus,17,0,84,0,Cyprus,Europe,2020.0,875899.0,9.59014680916407e-05,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-23,Cyprus,11,0,95,0,Cyprus,Europe,2020.0,875899.0,0.00010845999367506984,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-24,Cyprus,21,0,116,0,Cyprus,Europe,2020.0,875899.0,0.00013243536069798003,0.0,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-25,Cyprus,8,3,124,3,Cyprus,Europe,2020.0,875899.0,0.00014156883384956485,3.425052431844311e-06,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-26,Cyprus,8,0,132,3,Cyprus,Europe,2020.0,875899.0,0.0001507023070011497,3.425052431844311e-06,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-27,Cyprus,14,0,146,3,Cyprus,Europe,2020.0,875899.0,0.00016668588501642312,3.425052431844311e-06,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-28,Cyprus,16,2,162,5,Cyprus,Europe,2020.0,875899.0,0.00018495283131959278,5.708420719740518e-06,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-29,Cyprus,17,0,179,5,Cyprus,Europe,2020.0,875899.0,0.00020436146176671055,5.708420719740518e-06,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-30,Cyprus,35,1,214,6,Cyprus,Europe,2020.0,875899.0,0.00024432040680489415,6.850104863688622e-06,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-03-31,Cyprus,16,1,230,7,Cyprus,Europe,2020.0,875899.0,0.00026258735310806384,7.991789007636726e-06,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-01,Cyprus,32,1,262,8,Cyprus,Europe,2020.0,875899.0,0.00029912124571440315,9.13347315158483e-06,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-02,Cyprus,58,1,320,9,Cyprus,Europe,2020.0,875899.0,0.00036533892606339317,1.0275157295532933e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-03,Cyprus,36,0,356,9,Cyprus,Europe,2020.0,875899.0,0.0004064395552455249,1.0275157295532933e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-04,Cyprus,40,2,396,11,Cyprus,Europe,2020.0,875899.0,0.00045210692100344904,1.255852558342914e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-05,Cyprus,30,0,426,11,Cyprus,Europe,2020.0,875899.0,0.00048635744532189213,1.255852558342914e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-06,Cyprus,20,3,446,14,Cyprus,Europe,2020.0,875899.0,0.0005091911282008542,1.598357801527345e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-07,Cyprus,19,0,465,14,Cyprus,Europe,2020.0,875899.0,0.0005308831269358682,1.598357801527345e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-08,Cyprus,29,0,494,14,Cyprus,Europe,2020.0,875899.0,0.0005639919671103632,1.598357801527345e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-09,Cyprus,32,0,526,14,Cyprus,Europe,2020.0,875899.0,0.0006005258597167025,1.598357801527345e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-10,Cyprus,38,1,564,15,Cyprus,Europe,2020.0,875899.0,0.0006439098571867305,1.7125262159221553e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-11,Cyprus,31,0,595,15,Cyprus,Europe,2020.0,875899.0,0.0006793020656491217,1.7125262159221553e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-12,Cyprus,21,0,616,15,Cyprus,Europe,2020.0,875899.0,0.0007032774326720319,1.7125262159221553e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-13,Cyprus,17,1,633,16,Cyprus,Europe,2020.0,875899.0,0.0007226860631191496,1.826694630316966e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-14,Cyprus,29,1,662,17,Cyprus,Europe,2020.0,875899.0,0.0007557949032936446,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-15,Cyprus,33,0,695,17,Cyprus,Europe,2020.0,875899.0,0.000793470480043932,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-16,Cyprus,20,0,715,17,Cyprus,Europe,2020.0,875899.0,0.000816304162922894,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-17,Cyprus,20,0,735,17,Cyprus,Europe,2020.0,875899.0,0.0008391378458018562,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-18,Cyprus,0,0,735,17,Cyprus,Europe,2020.0,875899.0,0.0008391378458018562,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-19,Cyprus,26,0,761,17,Cyprus,Europe,2020.0,875899.0,0.0008688216335445069,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-20,Cyprus,6,0,767,17,Cyprus,Europe,2020.0,875899.0,0.0008756717384081954,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-21,Cyprus,5,0,772,17,Cyprus,Europe,2020.0,875899.0,0.000881380159127936,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-22,Cyprus,12,0,784,17,Cyprus,Europe,2020.0,875899.0,0.0008950803688553132,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-23,Cyprus,6,0,790,17,Cyprus,Europe,2020.0,875899.0,0.0009019304737190019,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-24,Cyprus,5,0,795,17,Cyprus,Europe,2020.0,875899.0,0.0009076388944387424,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-25,Cyprus,9,0,804,17,Cyprus,Europe,2020.0,875899.0,0.0009179140517342753,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-26,Cyprus,6,0,810,17,Cyprus,Europe,2020.0,875899.0,0.0009247641565979639,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-27,Cyprus,7,0,817,17,Cyprus,Europe,2020.0,875899.0,0.0009327559456056006,1.940863044711776e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-28,Cyprus,5,3,822,20,Cyprus,Europe,2020.0,875899.0,0.0009384643663253411,2.2833682878962073e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-29,Cyprus,15,0,837,20,Cyprus,Europe,2020.0,875899.0,0.0009555896284845627,2.2833682878962073e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-04-30,Cyprus,6,0,843,20,Cyprus,Europe,2020.0,875899.0,0.0009624397333482513,2.2833682878962073e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-05-01,Cyprus,7,0,850,20,Cyprus,Europe,2020.0,875899.0,0.000970431522355888,2.2833682878962073e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-05-02,Cyprus,7,0,857,20,Cyprus,Europe,2020.0,875899.0,0.0009784233113635248,2.2833682878962073e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2020-05-03,Cyprus,7,0,864,20,Cyprus,Europe,2020.0,875899.0,0.0009864151003711615,2.2833682878962073e-05,5.26046160455096,24961988663.2026,28570.0,99.30669,97.77608000000001,80.828,1189265.0
2019-12-31,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-01,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-02,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-03,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-04,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-05,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-06,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-07,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-08,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-09,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-10,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-11,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-12,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-13,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-14,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-15,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-16,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-17,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-18,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-19,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-20,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-21,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-22,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-23,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-24,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-25,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-26,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-27,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-28,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-29,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-30,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-01-31,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-01,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-02,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-03,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-04,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-05,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-06,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-07,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-08,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-09,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-10,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-11,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-12,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-13,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-14,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-15,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-16,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-17,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-18,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-19,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-20,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-21,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-22,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-23,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-24,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
2020-02-25,Czech Republic,0,0,0,0,Czechia,Europe,2020.0,10708982.0,0.0,0.0,9.16597837581982,245225882903.37,20240.0,100.67099,89.35757,78.9780487804878,10629928.0
